[2019-01-12 00:21:51] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => login/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"dcbefca"}
[2019-01-12 01:55:37] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"3cb33f0"}
[2019-01-12 01:55:41] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/viewDetail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"b879d28"}
[2019-01-12 01:55:43] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/viewDetail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"887be4f"}
[2019-01-12 01:55:47] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"5670675"}
[2019-01-12 01:55:50] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/viewDetail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"0a8e555"}
[2019-01-12 01:55:53] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/viewDetail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"c11a791"}
[2019-01-12 02:07:21] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => docs/list/view/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"7dd15f0"}
[2019-01-12 02:07:21] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"c7689d5"}
[2019-01-12 02:07:49] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => docs/list/view/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"6539521"}
[2019-01-12 02:07:49] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"21a50e2"}
[2019-01-12 02:09:27] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => docs/list/view/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"928888e"}
[2019-01-12 02:09:27] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"685cb9e"}
[2019-01-12 02:16:56] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"dff337c"}
[2019-01-12 02:16:56] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"5ab3689"}
[2019-01-12 02:17:04] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"e8c1d73"}
[2019-01-12 02:18:43] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"011b9f3"}
[2019-01-12 02:18:43] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTypeList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"425597f"}
[2019-01-12 02:18:43] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"320ad79"}
[2019-01-12 02:18:45] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTitleList/view/1037 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"dcb2394"}
[2019-01-12 02:18:47] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairIssueList/view/1046 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"50f0c58"}
[2019-01-12 02:18:48] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairSubIssueList/view/1054 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"17024d0"}
[2019-01-12 02:18:52] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => updateStatusRepair/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"327a0e8"}
[2019-01-12 02:18:52] slim-app.ERROR: Exception ::  {"error_msg":"[object] (Illuminate\\Database\\QueryException(code: 42S22): SQLSTATE[42S22]: Column not found: 1054 Unknown column 'TBL_REPAIRED_SUB_ISSUE.SLAMinuteม' in 'field list' (SQL: select `TBL_REPAIRED`.`RegionID`, `TBL_REPAIRED`.`RepairedID`, `TBL_REPAIRED`.`RepairedStatus`, `TBL_REPAIRED`.`RepairedDetail`, `TBL_REPAIRED`.`RepairedCode`, `TBL_REPAIRED`.`CreateBy`, `TBL_REPAIRED_SUB_ISSUE`.`RepairedSubIssueName`, CONCAT(TBL_REPAIRED_SUB_ISSUE.SLAHour, ' ชั่วโมง ', TBL_REPAIRED_SUB_ISSUE.SLAMinuteม , ' นาที ') AS SLA, `TBL_REPAIRED_TYPE`.`RepairedTypeName`, `TBL_REPAIRED_TITLE`.`RepairedTitleName`, `TBL_REPAIRED_TITLE`.`DepartmentID`, `TBL_REPAIRED_ISSUE`.`RepairedIssueName`, `TBL_REGION`.`RegionName`, `TBL_ACCOUNT`.`FirstName`, `TBL_ACCOUNT`.`LastName`, `TBL_ACCOUNT`.`Mobile`, `TBL_ACCOUNT`.`Email` from `TBL_REPAIRED` inner join `TBL_REPAIRED_SUB_ISSUE` on `TBL_REPAIRED_SUB_ISSUE`.`RepairedSubIssueID` = `TBL_REPAIRED`.`RepairedSubIssueID` inner join `TBL_REPAIRED_ISSUE` on `TBL_REPAIRED_ISSUE`.`RepairedIssueID` = `TBL_REPAIRED`.`RepairedIssueID` inner join `TBL_REPAIRED_TITLE` on `TBL_REPAIRED_TITLE`.`RepairedTitleID` = `TBL_REPAIRED`.`RepairedTitleID` inner join `TBL_REPAIRED_TYPE` on `TBL_REPAIRED_TYPE`.`RepairedTypeID` = `TBL_REPAIRED`.`RepairedTypeID` inner join `TBL_REGION` on `TBL_REGION`.`RegionID` = `TBL_REPAIRED`.`RegionID` inner join `TBL_ACCOUNT` on `TBL_ACCOUNT`.`UserID` = `TBL_REPAIRED`.`CreateBy` where `TBL_REPAIRED`.`RepairedID` = 563 limit 1) at /Applications/XAMPP/xamppfiles/htdocs/dportal/dpo/vendor/illuminate/database/Connection.php:647, PDOException(code: 42S22): SQLSTATE[42S22]: Column not found: 1054 Unknown column 'TBL_REPAIRED_SUB_ISSUE.SLAMinuteม' in 'field list' at /Applications/XAMPP/xamppfiles/htdocs/dportal/dpo/vendor/illuminate/database/Connection.php:319)"} {"uid":"327a0e8"}
[2019-01-12 14:38:14] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"ebc5b5d"}
[2019-01-12 14:38:14] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTypeList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"a7bf717"}
[2019-01-12 14:38:14] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"98d7590"}
[2019-01-12 14:38:23] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"4281244"}
[2019-01-12 14:38:23] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTypeList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"0811e8b"}
[2019-01-12 14:38:23] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"e4a6d07"}
[2019-01-12 14:40:39] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTypeList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"f8238df"}
[2019-01-12 14:40:39] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"5b7295a"}
[2019-01-12 14:40:39] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"94086a1"}
[2019-01-12 14:40:46] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTypeList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"5337dde"}
[2019-01-12 14:40:46] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairIssueList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"6797f8f"}
[2019-01-12 14:40:46] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairSubIssueList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"651fb1b"}
[2019-01-12 14:40:46] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTitleList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"cd014a8"}
[2019-01-12 14:40:46] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"fa4139a"}
[2019-01-12 14:40:48] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTitleList/view/1037 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"e42ac83"}
[2019-01-12 14:40:53] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairIssueList/view/1046 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"f1b13fb"}
[2019-01-12 14:40:54] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairSubIssueList/view/1054 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"e6be82f"}
[2019-01-12 14:41:01] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"915e0f0"}
[2019-01-12 14:41:08] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"38fd6cd"}
[2019-01-12 14:41:52] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"61803d0"}
[2019-01-12 14:42:42] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"8e416b8"}
[2019-01-12 15:13:47] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"105722c"}
[2019-01-12 15:16:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTypeList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"be15366"}
[2019-01-12 15:16:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTitleList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"313b56c"}
[2019-01-12 15:16:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairIssueList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"5a8410e"}
[2019-01-12 15:16:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairSubIssueList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"3805763"}
[2019-01-12 15:16:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"ad6eac6"}
[2019-01-12 15:16:31] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTypeList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"67e635f"}
[2019-01-12 15:16:31] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"ad1ffc8"}
[2019-01-12 15:16:31] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"218c311"}
[2019-01-12 15:16:39] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairIssueList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"e3cbf0c"}
[2019-01-12 15:16:39] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairSubIssueList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"5d889eb"}
[2019-01-12 15:16:39] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTitleList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"34b1724"}
[2019-01-12 15:16:39] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTypeList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"db0db57"}
[2019-01-12 15:16:39] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"ba6f98e"}
[2019-01-12 15:16:42] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTitleList/view/1037 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"516ce4e"}
[2019-01-12 15:16:44] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairIssueList/view/1046 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"d4281df"}
[2019-01-12 15:16:45] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairSubIssueList/view/1054 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"2d5bc90"}
[2019-01-12 15:16:51] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"a800ca0"}
[2019-01-12 15:16:57] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"12acfb8"}
[2019-01-12 15:19:15] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTypeList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"d4ae104"}
[2019-01-12 15:19:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTitleList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"fb14de4"}
[2019-01-12 15:19:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairIssueList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"666fd8e"}
[2019-01-12 15:19:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairSubIssueList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"d464364"}
[2019-01-12 15:19:16] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"d2a187e"}
[2019-01-12 15:19:18] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTitleList/view/1037 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"b4a1045"}
[2019-01-12 15:19:19] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairIssueList/view/1046 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"40c42b0"}
[2019-01-12 15:19:21] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairSubIssueList/view/1054 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"713f831"}
[2019-01-12 15:19:27] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"8b68b43"}
[2019-01-12 15:19:39] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"a8f7f24"}
[2019-01-12 15:20:50] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTypeList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"e5d1cc2"}
[2019-01-12 15:20:50] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairIssueList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"54be60e"}
[2019-01-12 15:20:50] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairSubIssueList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"c0c6033"}
[2019-01-12 15:20:50] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTitleList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"05c45dd"}
[2019-01-12 15:20:50] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"cdb09b7"}
[2019-01-12 15:20:52] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getRepairTitleList/view/undefined : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"d6bb628"}
